lon,lat,locality,year,month,kingdom,class,family,genus,species
-5.013204,50.153877,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.014546,50.152943,Transect 6 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.008898,50.15219,Transect 9 part 2,2010,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.009067,50.154884,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.006215,50.154058,Transect 12,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010352,50.153051,Transect 9 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.009124,50.155782,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.017398,50.153768,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.014659,50.154739,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013317,50.155673,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011976,50.156608,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018626,50.151037,Transect 3 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010522,50.155746,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011807,50.153913,Transect 8 part 1,2010,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-5.010296,50.152153,Transect 8 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.01432,50.14935,Transect 4 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013317,50.155673,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010522,50.155746,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010578,50.156644,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011976,50.156608,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.017511,50.155564,Transect 5 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.02008,50.151899,Transect 2 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.01192,50.15571,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018513,50.149241,Transect 5 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010296,50.152153,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.016057,50.154703,Transect 6 part 1,2010,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.018852,50.15463,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010578,50.156644,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007613,50.154022,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.020194,50.153695,Transect 3 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.017341,50.15287,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013091,50.152081,Transect 6 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.009067,50.154884,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018796,50.153732,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.020194,50.153695,Transect 3 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013091,50.152081,Transect 6 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011694,50.152117,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.020024,50.151001,Transect 1 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011694,50.152117,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011637,50.151219,Transect 7 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.009067,50.154884,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.020194,50.153695,Transect 3 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011976,50.156608,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018852,50.15463,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007613,50.154022,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010522,50.155746,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.014715,50.155637,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010352,50.153051,Transect 9 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.017511,50.155564,Transect 5 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010578,50.156644,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011694,50.152117,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011694,50.152117,Transect 7 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-1.784567,55.66727,Holy Island video,2010,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.009067,50.154884,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007557,50.153124,Transect 10 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.014546,50.152943,Transect 6 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018513,50.149241,Transect 1 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018796,50.153732,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.014433,50.151146,Transect 5 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007557,50.153124,Transect 10 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.020137,50.152797,Transect 3 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.01192,50.15571,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013317,50.155673,Transect 8 part 1,2010,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.01192,50.15571,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013317,50.155673,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011976,50.156608,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007613,50.154022,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.01192,50.15571,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013374,50.156571,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010522,50.155746,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010296,50.152153,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018852,50.15463,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013374,50.156571,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010352,50.153051,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013261,50.154775,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011694,50.152117,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-1.604916,55.510479,Transect 5,2010,1.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata (L.) Decne. & Thur.
-5.017341,50.15287,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007669,50.15492,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007613,50.154022,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.01192,50.15571,Transect 9 part 1,2010,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.010296,50.152153,Transect 8 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010578,50.156644,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007613,50.154022,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011863,50.154811,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007557,50.153124,Transect 10 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011976,50.156608,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011581,50.150321,Transect 6 part 2,2010,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.017455,50.154666,Transect 5 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010296,50.152153,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.014602,50.153841,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.009124,50.155782,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011976,50.156608,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010465,50.154848,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013148,50.152979,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010296,50.152153,Transect 8 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011976,50.156608,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.008898,50.15219,Transect 9 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.021478,50.151863,Transect 1 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.01192,50.15571,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.014433,50.151146,Transect 5 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011976,50.156608,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.017002,50.147481,Transect 1 part 2,2010,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis L.
-5.011807,50.153913,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010578,50.156644,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.021478,50.151863,Transect 1 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.014602,50.153841,Transect 6 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.01192,50.15571,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013035,50.151183,Transect 6 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018852,50.15463,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013091,50.152081,Transect 6 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013261,50.154775,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018852,50.15463,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.017398,50.153768,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.006215,50.154058,Transect 12,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.014715,50.155637,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.01192,50.15571,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018909,50.155528,Transect 5 part 1,2010,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.007557,50.153124,Transect 10 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007613,50.154022,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.009124,50.155782,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010578,50.156644,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010578,50.156644,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011637,50.151219,Transect 7 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.006159,50.15316,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.021478,50.151863,Transect 1 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.014546,50.152943,Transect 6 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.017455,50.154666,Transect 5 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.014546,50.152943,Transect 6 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013091,50.152081,Transect 6 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007613,50.154022,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013317,50.155673,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.009124,50.155782,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011694,50.152117,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013035,50.151183,Transect 6 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.014659,50.154739,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011694,50.152117,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011976,50.156608,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007613,50.154022,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.009124,50.155782,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.021478,50.151863,Transect 1 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018852,50.15463,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.01175,50.153015,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011807,50.153913,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013374,50.156571,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.008898,50.15219,Transect 9 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-1.622178,55.526707,Transect 6,2010,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.017511,50.155564,Transect 5 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.014489,50.152045,Transect 6 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.014433,50.151146,Transect 5 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.015944,50.152906,Transect 5 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013035,50.151183,Transect 6 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.014659,50.154739,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.01175,50.153015,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.006215,50.154058,Transect 12,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.00918,50.15668,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018739,50.152834,Transect 3 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.01583,50.15111,Transect 4 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018852,50.15463,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.017285,50.151972,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007669,50.15492,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010296,50.152153,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011976,50.156608,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013204,50.153877,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.020194,50.153695,Transect 3 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018852,50.15463,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.012978,50.150285,Transect 5 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.014489,50.152045,Transect 5 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010522,50.155746,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.021478,50.151863,Transect 1 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018852,50.15463,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013317,50.155673,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010296,50.152153,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.017341,50.15287,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.017455,50.154666,Transect 5 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.017341,50.15287,Transect 4 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013374,50.156571,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013374,50.156571,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013317,50.155673,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.009124,50.155782,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011863,50.154811,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010578,50.156644,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.015944,50.152906,Transect 5 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010352,50.153051,Transect 9 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007613,50.154022,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013374,50.156571,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.015661,50.148416,Transect 3 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-1.622178,55.526707,Transect 6,2010,1.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum (L.) Le Jol.
-5.014602,50.153841,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013204,50.153877,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.009124,50.155782,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007613,50.154022,Transect 11,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.017172,50.150176,Transect 3 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010522,50.155746,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013204,50.153877,Transect 7 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018569,50.150139,Transect 2 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.017455,50.154666,Transect 5 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013374,50.156571,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013035,50.151183,Transect 6 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013374,50.156571,Transect 9 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011581,50.150321,Transect 6 part 2,2010,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.011976,50.156608,Transect 10 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.018513,50.149241,Transect 5 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007557,50.153124,Transect 10 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.007557,50.153124,Transect 10 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010352,50.153051,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.013091,50.152081,Transect 6 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-1.622178,55.526707,Transect 6,2010,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.016057,50.154703,Transect 6 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.008898,50.15219,Transect 9 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.010296,50.152153,Transect 8 part 2,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
-5.011581,50.150321,Transect 6 part 2,2010,1.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus L.
-5.011863,50.154811,Transect 8 part 1,2010,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca L.
